nodeid	pagerank
1868	0.000234
1869	0.000112
1870	0.000116
1871	0.000153
1872	0.000134
1873	0.000130
1874	0.000120
1875	0.000118
1876	0.000166
1877	0.000171
1878	0.000120
1879	0.000271
1880	0.000147
1881	0.000138
1882	0.000130
1883	0.000115
1884	0.000124
1885	0.000124
1886	0.000218
1887	0.000112
1888	0.000358
1889	0.000119
1890	0.000108
1891	0.000178
1892	0.000121
1893	0.000152
1894	0.000141
1895	0.000150
1896	0.000115
1897	0.000125
1898	0.000209
1899	0.000150
1900	0.000130
1901	0.000112
1902	0.000240
1903	0.000127
1904	0.000117
1905	0.000110
1906	0.000114
1907	0.000123
1908	0.000109
1909	0.000134
1910	0.000117
1911	0.000128
1912	0.000394
1913	0.000126
1914	0.000151
1915	0.000115
1916	0.000199
1917	0.000331
1918	0.000311
1919	0.000157
1920	0.000237
1921	0.000145
1922	0.000118
1923	0.000163
1924	0.000110
1925	0.000277
1926	0.000237
1927	0.000157
1928	0.000129
1929	0.000304
1930	0.000118
1931	0.000143
1932	0.000214
1933	0.000114
1934	0.000115
1935	0.000150
1936	0.000124
1937	0.000108
1938	0.000329
1939	0.000193
1940	0.000212
1941	0.000320
1942	0.000161
1943	0.000328
1944	0.000136
1945	0.000247
1946	0.000328
1947	0.000225
1948	0.000222
1949	0.000111
1950	0.000116
1951	0.000162
1952	0.000125
1953	0.000276
1954	0.000201
1955	0.000207
1956	0.000110
1957	0.000140
1958	0.000136
1959	0.000228
1960	0.000138
1961	0.000110
1962	0.000323
1963	0.000235
1964	0.000181
1965	0.000122
1966	0.000308
1967	0.000105
1968	0.000137
1969	0.000109
1970	0.000179
1971	0.000311
1972	0.000165
1973	0.000161
1974	0.000110
1975	0.000131
1976	0.000141
1977	0.000111
1978	0.000118
1979	0.000310
1980	0.000151
1981	0.000166
1982	0.000122
1983	0.000321
1984	0.000310
1985	0.000332
1986	0.000290
1987	0.000150
1988	0.000122
1989	0.000229
1990	0.000120
1991	0.000146
1992	0.000115
1993	0.000320
1994	0.000179
1995	0.000155
1996	0.000107
1997	0.000276
1998	0.000149
1999	0.000132
2000	0.000131
2001	0.000152
2002	0.000197
2003	0.000155
2004	0.000143
2005	0.000291
2006	0.000143
2007	0.000258
2008	0.000109
2009	0.000139
2010	0.000198
2011	0.000133
2012	0.000116
2013	0.000110
2014	0.000112
2015	0.000108
2016	0.000119
2017	0.000109
2018	0.000144
2019	0.000126
2020	0.000292
2021	0.000149
2022	0.000139
2023	0.000124
2024	0.000142
2025	0.000127
2026	0.000207
2027	0.000136
2028	0.000214
2029	0.000139
2030	0.000308
2031	0.000155
2032	0.000238
2033	0.000299
2034	0.000109
2035	0.000126
2036	0.000124
2037	0.000292
2038	0.000217
2039	0.000217
2040	0.000279
2041	0.000109
2042	0.000204
2043	0.000295
2044	0.000134
2045	0.000298
2046	0.000257
2047	0.000251
2048	0.000120
2049	0.000131
2050	0.000121
2051	0.000110
2052	0.000210
2053	0.000213
2054	0.000241
2055	0.000202
2056	0.000238
2057	0.000151
2058	0.000204
2059	0.000306
2060	0.000234
2061	0.000138
2062	0.000180
2063	0.000269
2064	0.000298
2065	0.000134
2066	0.000112
2067	0.000140
2068	0.000228
2069	0.000283
2070	0.000114
2071	0.000219
2072	0.000217
2073	0.000302
2074	0.000282
2075	0.000150
2076	0.000116
2077	0.000252
2078	0.000303
2079	0.000105
2080	0.000112
2081	0.000240
2082	0.000118
2083	0.000266
2084	0.000253
2085	0.000123
2086	0.000257
2087	0.000231
2088	0.000297
2089	0.000122
2090	0.000292
2091	0.000123
2092	0.000151
2093	0.000282
2094	0.000108
2095	0.000264
2096	0.000123
2097	0.000129
2098	0.000235
2099	0.000116
2100	0.000108
2101	0.000169
2102	0.000218
2103	0.000284
2104	0.000282
2105	0.000110
2106	0.000106
2107	0.000133
2108	0.000272
2109	0.000248
2110	0.000144
2111	0.000242
2112	0.000263
2113	0.000109
2114	0.000114
2115	0.000248
2116	0.000149
2117	0.000216
2118	0.000284
2119	0.000114
2120	0.000120
2121	0.000264
2122	0.000255
2123	0.000288
2124	0.000269
2125	0.000207
2126	0.000139
2127	0.000202
2128	0.000186
2129	0.000129
2130	0.000111
2131	0.000283
2132	0.000183
2133	0.000224
2134	0.000180
2135	0.000184
2136	0.000187
2137	0.000153
2138	0.000215
2139	0.000273
2140	0.000267
2141	0.000123
2142	0.000289
2143	0.000188
2144	0.000175
2145	0.000136
2146	0.000119
2147	0.000148
2148	0.000182
2149	0.000207
2150	0.000277
2151	0.000180
2152	0.000114
2153	0.000214
2154	0.000258
2155	0.000140
2156	0.000117
2157	0.000130
2158	0.000112
2159	0.000132
2160	0.000115
2161	0.000172
2162	0.000112
2163	0.000132
2164	0.000202
2165	0.000231
2166	0.000111
2167	0.000106
2168	0.000105
2169	0.000193
2170	0.000116
2171	0.000143
2172	0.000273
2173	0.000118
2174	0.000198
2175	0.000111
2176	0.000189
2177	0.000116
2178	0.000105
2179	0.000204
2180	0.000196
2181	0.000115
2182	0.000111
2183	0.000204
2184	0.000269
2185	0.000116
2186	0.000117
2187	0.000213
2188	0.000272
2189	0.000195
2190	0.000255
2191	0.000176
2192	0.000129
2193	0.000112
2194	0.000187
2195	0.000104
2196	0.000187
2197	0.000114
2198	0.000150
2199	0.000220
2200	0.000259
2201	0.000269
2202	0.000133
2203	0.000177
2204	0.000106
2205	0.000115
2206	0.000277
2207	0.000119
2208	0.000126
2209	0.000131
2210	0.000202
2211	0.000141
2212	0.000235
2213	0.000206
2214	0.000124
2215	0.000147
2216	0.000228
2217	0.000111
2218	0.000271
2219	0.000107
2220	0.000266
2221	0.000136
2222	0.000139
2223	0.000188
2224	0.000194
2225	0.000127
2226	0.000141
2227	0.000110
2228	0.000124
2229	0.000269
2230	0.000107
2231	0.000127
2232	0.000154
2233	0.000275
2234	0.000130
2235	0.000158
2236	0.000126
2237	0.000218
2238	0.000111
2239	0.000138
2240	0.000265
2241	0.000186
2242	0.000131
2243	0.000151
2244	0.000264
2245	0.000107
2246	0.000171
2247	0.000187
2248	0.000112
2249	0.000120
2250	0.000181
2251	0.000108
2252	0.000113
2253	0.000238
2254	0.000166
2255	0.000110
2256	0.000108
2257	0.000235
2258	0.000153
2259	0.000146
2260	0.000112
2261	0.000217
2262	0.000117
2263	0.000109
2264	0.000156
2265	0.000110
2266	0.000289
2267	0.000161
2268	0.000184
2269	0.000104
2270	0.000114
2271	0.000263
2272	0.000122
2273	0.000165
2274	0.000130
2275	0.000266
2276	0.000244
2277	0.000114
2278	0.000256
2279	0.000189
2280	0.000145
2281	0.000107
2282	0.000199
2283	0.000202
2284	0.000135
2285	0.000143
2286	0.000115
2287	0.000175
2288	0.000121
2289	0.000197
2290	0.000262
2291	0.000113
2292	0.000192
2293	0.000144
2294	0.000177
2295	0.000120
2296	0.000123
2297	0.000125
2298	0.000116
2299	0.000243
2300	0.000211
2301	0.000107
2302	0.000180
2303	0.000127
2304	0.000147
2305	0.000114
2306	0.000211
2307	0.000232
2308	0.000241
2309	0.000266
2310	0.000117
2311	0.000155
2312	0.000116
2313	0.000144
2314	0.000112
2315	0.000152
2316	0.000110
2317	0.000122
2318	0.000123
2319	0.000179
2320	0.000113
2321	0.000106
2322	0.000128
2323	0.000255
2324	0.000261
2325	0.000146
2326	0.000253
2327	0.000180
2328	0.000196
2329	0.000213
2330	0.000134
2331	0.000256
2332	0.000166
2333	0.000192
2334	0.000222
2335	0.000118
2336	0.000190
2337	0.000125
2338	0.000168
2339	0.000248
2340	0.000259
2341	0.000111
2342	0.000118
2343	0.000149
2344	0.000171
2345	0.000134
2346	0.000125
2347	0.000276
2348	0.000217
2349	0.000114
2350	0.000123
2351	0.000165
2352	0.000226
2353	0.000171
2354	0.000231
2355	0.000122
2356	0.000228
2357	0.000111
2358	0.000107
2359	0.000212
2360	0.000108
2361	0.000117
2362	0.000116
2363	0.000224
2364	0.000138
2365	0.000130
2366	0.000120
2367	0.000131
2368	0.000147
2369	0.000238
2370	0.000216
2371	0.000113
2372	0.000161
2373	0.000107
2374	0.000223
2375	0.000107
2376	0.000225
2377	0.000157
2378	0.000129
2379	0.000122
2380	0.000106
2381	0.000225
2382	0.000105
2383	0.000124
2384	0.000199
2385	0.000133
2386	0.000203
2387	0.000137
2388	0.000106
2389	0.000118
2390	0.000130
2391	0.000150
2392	0.000175
2393	0.000122
2394	0.000156
2395	0.000223
2396	0.000140
2397	0.000114
2398	0.000167
2399	0.000146
2400	0.000114
2401	0.000114
2402	0.000108
2403	0.000109
2404	0.000214
2405	0.000109
2406	0.000118
2407	0.000169
2408	0.000208
2409	0.000220
2410	0.000233
2411	0.000112
2412	0.000112
2413	0.000112
2414	0.000222
2415	0.000124
2416	0.000121
2417	0.000140
2418	0.000183
2419	0.000161
2420	0.000149
2421	0.000107
2422	0.000107
2423	0.000210
2424	0.000108
2425	0.000121
2426	0.000114
2427	0.000120
2428	0.000223
2429	0.000158
2430	0.000198
2431	0.000107
2432	0.000118
2433	0.000200
2434	0.000146
2435	0.000117
2436	0.000157
2437	0.000106
2438	0.000137
2439	0.000109
2440	0.000113
2441	0.000106
2442	0.000106
2443	0.000116
2444	0.000111
2445	0.000144
2446	0.000206
2447	0.000125
2448	0.000113
2449	0.000130
2450	0.000109
2451	0.000161
2452	0.000108
2453	0.000110
2454	0.000114
2455	0.000107
2456	0.000105
2457	0.000104
2458	0.000155
2459	0.000123
2460	0.000211
2461	0.000166
2462	0.000164
2463	0.000167
2464	0.000226
2465	0.000137
2466	0.000108
2467	0.000186
2468	0.000208
2469	0.000190
2470	0.000104
2471	0.000170
2472	0.000143
2473	0.000129
2474	0.000111
2475	0.000151
2476	0.000124
2477	0.000175
2478	0.000157
2479	0.000125
2480	0.000115
2481	0.000106
2482	0.000201
2483	0.000105
2484	0.000183
2485	0.000188
2486	0.000111
2487	0.000107
2488	0.000113
2489	0.000169
2490	0.000110
2491	0.000163
2492	0.000208
2493	0.000107
2494	0.000123
2495	0.000191
2496	0.000115
2497	0.000110
2498	0.000147
2499	0.000159
2500	0.000208
2501	0.000141
2502	0.000127
2503	0.000108
2504	0.000193
2505	0.000106
2506	0.000179
2507	0.000216
2508	0.000152
2509	0.000165
2510	0.000171
2511	0.000168
2512	0.000154
2513	0.000109
2514	0.000108
2515	0.000109
2516	0.000146
2517	0.000106
2518	0.000126
2519	0.000121
2520	0.000204
2521	0.000186
2522	0.000111
2523	0.000108
2524	0.000112
2525	0.000118
2526	0.000214
2527	0.000105
2528	0.000107
2529	0.000121
2530	0.000118
2531	0.000114
2532	0.000168
2533	0.000152
2534	0.000108
2535	0.000107
2536	0.000143
2537	0.000146
2538	0.000130
2539	0.000182
2540	0.000114
2541	0.000104
2542	0.000208
2543	0.000239
2544	0.000115
2545	0.000107
2546	0.000183
2547	0.000129
2548	0.000107
2549	0.000192
2550	0.000192
2551	0.000189
2552	0.000166
2553	0.000195
2554	0.000156
2555	0.000164
2556	0.000175
2557	0.000116
2558	0.000111
2559	0.000192
2560	0.000205
2561	0.000184
2562	0.000107
2563	0.000163
2564	0.000199
2565	0.000106
2566	0.000111
2567	0.000150
2568	0.000108
2569	0.000104
2570	0.000110
2571	0.000118
2572	0.000111
2573	0.000183
2574	0.000157
2575	0.000175
2576	0.000126
2577	0.000109
2578	0.000188
2579	0.000164
2580	0.000106
2581	0.000114
2582	0.000143
2583	0.000126
2584	0.000110
2585	0.000123
2586	0.000196
2587	0.000108
2588	0.000139
2589	0.000136
2590	0.000198
2591	0.000153
2592	0.000151
2593	0.000193
2594	0.000137
2595	0.000104
2596	0.000104
2597	0.000144
2598	0.000164
2599	0.000111
2600	0.000190
2601	0.000193
2602	0.000195
2603	0.000130
2604	0.000195
2605	0.000111
2606	0.000143
2607	0.000193
2608	0.000139
2609	0.000123
2610	0.000122
2611	0.000195
2612	0.000113
2613	0.000119
2614	0.000110
2615	0.000188
2616	0.000145
2617	0.000150
2618	0.000111
2619	0.000179
2620	0.000128
2621	0.000106
2622	0.000110
2623	0.000163
2624	0.000187
2625	0.000186
2626	0.000119
2627	0.000123
2628	0.000112
2629	0.000156
2630	0.000180
2631	0.000155
2632	0.000106
2633	0.000122
2634	0.000106
2635	0.000111
2636	0.000121
2637	0.000116
2638	0.000177
2639	0.000118
2640	0.000127
2641	0.000111
2642	0.000152
2643	0.000146
2644	0.000112
2645	0.000125
2646	0.000162
2647	0.000123
2648	0.000122
2649	0.000152
2650	0.000108
2651	0.000106
2652	0.000122
2653	0.000134
2654	0.000170
2655	0.000176
2656	0.000109
2657	0.000123
2658	0.000117
2659	0.000123
2660	0.000118
2661	0.000209
2662	0.000149
2663	0.000136
2664	0.000205
2665	0.000161
2666	0.000183
2667	0.000127
2668	0.000141
2669	0.000215
2670	0.000124
2671	0.000111
2672	0.000148
2673	0.000145
2674	0.000185
2675	0.000148
2676	0.000201
2677	0.000119
2678	0.000112
2679	0.000208
2680	0.000172
2681	0.000164
2682	0.000122
2683	0.000189
2684	0.000138
2685	0.000118
2686	0.000132
2687	0.000131
2688	0.000116
2689	0.000183
2690	0.000138
2691	0.000107
2692	0.000110
2693	0.000122
2694	0.000207
2695	0.000118
2696	0.000124
2697	0.000120
2698	0.000188
2699	0.000117
2700	0.000119
2701	0.000135
2702	0.000130
2703	0.000122
2704	0.000106
2705	0.000138
2706	0.000176
2707	0.000120
2708	0.000143
2709	0.000116
2710	0.000119
2711	0.000139
2712	0.000151
2713	0.000136
2714	0.000107
2715	0.000136
2716	0.000188
2717	0.000172
2718	0.000139
2719	0.000191
2720	0.000153
2721	0.000110
2722	0.000107
2723	0.000115
2724	0.000170
2725	0.000111
2726	0.000124
2727	0.000119
2728	0.000144
2729	0.000165
2730	0.000185
2731	0.000134
2732	0.000111
2733	0.000128
2734	0.000126
2735	0.000122
2736	0.000109
2737	0.000127
2738	0.000180
2739	0.000137
2740	0.000106
2741	0.000162
2742	0.000201
2743	0.000153
2744	0.000119
2745	0.000144
2746	0.000126
2747	0.000117
2748	0.000171
2749	0.000169
2750	0.000202
2751	0.000138
2752	0.000110
2753	0.000154
2754	0.000223
2755	0.000201
2756	0.000157
2757	0.000194
2758	0.000151
2759	0.000129
2760	0.000112
2761	0.000135
2762	0.000127
2763	0.000173
2764	0.000126
2765	0.000151
2766	0.000117
2767	0.000110
2768	0.000135
2769	0.000117
2770	0.000146
2771	0.000116
2772	0.000133
2773	0.000168
2774	0.000108
2775	0.000132
2776	0.000108
2777	0.000193
2778	0.000185
2779	0.000125
2780	0.000154
2781	0.000163
2782	0.000203
2783	0.000139
2784	0.000131
2785	0.000141
2786	0.000203
2787	0.000154
2788	0.000105
2789	0.000124
2790	0.000111
2791	0.000116
2792	0.000106
2793	0.000197
2794	0.000122
2795	0.000126
2796	0.000159
2797	0.000127
2798	0.000106
2799	0.000109
2800	0.000190
2801	0.000114
2802	0.000117
2803	0.000122
2804	0.000114
2805	0.000110
2806	0.000140
2807	0.000126
2808	0.000106
2809	0.000121
2810	0.000164
2811	0.000111
2812	0.000125
2813	0.000123
2814	0.000105
2815	0.000166
2816	0.000116
2817	0.000107
2818	0.000114
2819	0.000129
2820	0.000118
2821	0.000116
2822	0.000116
2823	0.000138
2824	0.000109
2825	0.000124
2826	0.000111
2827	0.000183
2828	0.000170
2829	0.000132
2830	0.000127
2831	0.000123
2832	0.000135
2833	0.000174
2834	0.000112
2835	0.000152
2836	0.000133
2837	0.000115
2838	0.000106
2839	0.000220
2840	0.000141
2841	0.000133
2842	0.000105
2843	0.000131
2844	0.000133
2845	0.000126
2846	0.000127
2847	0.000112
2848	0.000120
2849	0.000171
2850	0.000147
2851	0.000125
2852	0.000117
2853	0.000156
2854	0.000129
2855	0.000107
2856	0.000114
2857	0.000105
2858	0.000121
2859	0.000116
2860	0.000106
2861	0.000111
2862	0.000177
2863	0.000179
2864	0.000176
2865	0.000137
2866	0.000183
2867	0.000181
2868	0.000115
2869	0.000159
2870	0.000127
2871	0.000145
2872	0.000180
2873	0.000174
2874	0.000149
2875	0.000153
2876	0.000116
2877	0.000198
2878	0.000115
2879	0.000120
2880	0.000169
2881	0.000144
2882	0.000112
2883	0.000114
2884	0.000110
2885	0.000106
2886	0.000109
2887	0.000143
2888	0.000117
2889	0.000121
2890	0.000182
2891	0.000126
2892	0.000128
2893	0.000111
2894	0.000158
2895	0.000112
2896	0.000150
2897	0.000158
2898	0.000111
2899	0.000109
2900	0.000116
2901	0.000162
2902	0.000109
2903	0.000110
2904	0.000157
2905	0.000172
2906	0.000186
2907	0.000135
2908	0.000130
2909	0.000171
2910	0.000176
2911	0.000165
2912	0.000157
2913	0.000169
2914	0.000137
2915	0.000178
2916	0.000176
2917	0.000119
2918	0.000123
2919	0.000162
2920	0.000162
2921	0.000143
2922	0.000106
2923	0.000117
2924	0.000138
2925	0.000167
2926	0.000109
2927	0.000178
2928	0.000173
2929	0.000144
2930	0.000110
2931	0.000147
2932	0.000138
2933	0.000111
2934	0.000119
2935	0.000110
2936	0.000152
2937	0.000152
2938	0.000123
2939	0.000158
2940	0.000154
2941	0.000113
2942	0.000113
2943	0.000164
2944	0.000180
2945	0.000145
2946	0.000149
2947	0.000122
2948	0.000121
2949	0.000113
2950	0.000151
2951	0.000187
2952	0.000106
2953	0.000132
2954	0.000115
2955	0.000141
2956	0.000174
2957	0.000114
2958	0.000142
2959	0.000118
2960	0.000171
2961	0.000113
2962	0.000118
2963	0.000106
2964	0.000118
2965	0.000121
2966	0.000180
2967	0.000121
2968	0.000113
2969	0.000155
2970	0.000142
2971	0.000106
2972	0.000117
2973	0.000161
2974	0.000146
2975	0.000106
2976	0.000135
2977	0.000129
2978	0.000122
2979	0.000115
2980	0.000107
2981	0.000123
2982	0.000116
2983	0.000111
2984	0.000126
2985	0.000149
2986	0.000171
2987	0.000127
2988	0.000148
2989	0.000148
2990	0.000115
2991	0.000152
2992	0.000157
2993	0.000146
2994	0.000150
2995	0.000115
2996	0.000135
2997	0.000109
2998	0.000106
2999	0.000115
3000	0.000165
3001	0.000128
3002	0.000163
3003	0.000106
3004	0.000139
3005	0.000144
3006	0.000105
3007	0.000125
3008	0.000115
3009	0.000121
3010	0.000129
3011	0.000136
3012	0.000108
3013	0.000121
3014	0.000134
3015	0.000110
3016	0.000129
3017	0.000161
3018	0.000132
3019	0.000156
3020	0.000117
3021	0.000144
3022	0.000160
3023	0.000126
3024	0.000118
3025	0.000141
3026	0.000167
3027	0.000153
3028	0.000108
3029	0.000138
3030	0.000111
3031	0.000104
3032	0.000123
3033	0.000162
3034	0.000142
3035	0.000165
3036	0.000130
3037	0.000106
3038	0.000164
3039	0.000125
3040	0.000141
3041	0.000123
3042	0.000119
3043	0.000117
3044	0.000108
3045	0.000109
3046	0.000129
3047	0.000137
3048	0.000116
3049	0.000157
3050	0.000115
3051	0.000169
3052	0.000137
3053	0.000110
3054	0.000156
3055	0.000107
3056	0.000153
3057	0.000115
3058	0.000114
3059	0.000107
3060	0.000155
3061	0.000114
3062	0.000128
3063	0.000107
3064	0.000145
3065	0.000138
3066	0.000109
3067	0.000115
3068	0.000117
3069	0.000118
3070	0.000148
3071	0.000104
3072	0.000122
3073	0.000140
3074	0.000107
3075	0.000116
3076	0.000159
3077	0.000144
3078	0.000163
3079	0.000127
3080	0.000122
3081	0.000121
3082	0.000176
3083	0.000107
3084	0.000150
3085	0.000134
3086	0.000133
3087	0.000141
3088	0.000114
3089	0.000145
3090	0.000165
3091	0.000107
3092	0.000114
3093	0.000118
3094	0.000109
3095	0.000115
3096	0.000150
3097	0.000130
3098	0.000143
3099	0.000108
3100	0.000131
3101	0.000177
3102	0.000138
3103	0.000120
3104	0.000151
3105	0.000110
3106	0.000145
3107	0.000134
3108	0.000140
3109	0.000117
3110	0.000115
3111	0.000147
3112	0.000112
3113	0.000148
3114	0.000131
3115	0.000144
3116	0.000165
3117	0.000137
3118	0.000136
3119	0.000143
3120	0.000150
3121	0.000106
3122	0.000108
3123	0.000123
3124	0.000121
3125	0.000105
3126	0.000107
3127	0.000106
3128	0.000107
3129	0.000125
3130	0.000110
3131	0.000109
3132	0.000156
3133	0.000111
3134	0.000105
3135	0.000124
3136	0.000146
3137	0.000133
3138	0.000114
3139	0.000116
3140	0.000145
3141	0.000109
3142	0.000137
3143	0.000106
3144	0.000116
3145	0.000145
3146	0.000141
3147	0.000106
3148	0.000123
3149	0.000142
3150	0.000155
3151	0.000113
3152	0.000152
3153	0.000110
3154	0.000151
3155	0.000108
3156	0.000114
3157	0.000115
3158	0.000133
3159	0.000109
3160	0.000120
3161	0.000108
3162	0.000133
3163	0.000117
3164	0.000109
3165	0.000108
3166	0.000124
3167	0.000117
3168	0.000127
3169	0.000139
3170	0.000121
3171	0.000116
3172	0.000145
3173	0.000114
3174	0.000145
3175	0.000108
3176	0.000118
3177	0.000125
3178	0.000116
3179	0.000139
3180	0.000108
3181	0.000108
3182	0.000141
3183	0.000104
3184	0.000138
3185	0.000146
3186	0.000116
3187	0.000128
3188	0.000132
3189	0.000118
3190	0.000112
3191	0.000126
3192	0.000113
3193	0.000118
3194	0.000113
3195	0.000143
3196	0.000130
3197	0.000110
3198	0.000147
3199	0.000117
3200	0.000108
3201	0.000152
3202	0.000111
3203	0.000123
3204	0.000129
3205	0.000112
3206	0.000132
3207	0.000124
3208	0.000110
3209	0.000116
3210	0.000112
3211	0.000116
3212	0.000121
3213	0.000124
3214	0.000132
3215	0.000117
3216	0.000106
3217	0.000108
3218	0.000107
3219	0.000125
3220	0.000132
3221	0.000116
3222	0.000113
3223	0.000116
3224	0.000136
3225	0.000119
3226	0.000145
3227	0.000107
3228	0.000124
3229	0.000111
3230	0.000104
3231	0.000117
3232	0.000157
3233	0.000131
3234	0.000122
3235	0.000109
3236	0.000117
3237	0.000120
3238	0.000126
3239	0.000140
3240	0.000140
3241	0.000112
3242	0.000110
3243	0.000120
3244	0.000109
3245	0.000112
3246	0.000110
3247	0.000139
3248	0.000118
3249	0.000110
3250	0.000122
3251	0.000108
3252	0.000149
3253	0.000133
3254	0.000111
3255	0.000120
3256	0.000139
3257	0.000126
3258	0.000127
3259	0.000118
3260	0.000119
3261	0.000132
3262	0.000115
3263	0.000126
3264	0.000121
3265	0.000127
3266	0.000108
3267	0.000140
3268	0.000104
3269	0.000108
3270	0.000106
3271	0.000106
3272	0.000127
3273	0.000115
3274	0.000134
3275	0.000116
3276	0.000113
3277	0.000138
3278	0.000111
3279	0.000115
3280	0.000152
3281	0.000111
3282	0.000105
3283	0.000115
3284	0.000139
3285	0.000115
3286	0.000115
3287	0.000126
3288	0.000128
3289	0.000115
3290	0.000106
3291	0.000158
3292	0.000109
3293	0.000135
3294	0.000116
3295	0.000122
3296	0.000124
3297	0.000132
3298	0.000124
3299	0.000132
3300	0.000112
3301	0.000124
3302	0.000131
3303	0.000120
3304	0.000119
3305	0.000106
3306	0.000114
3307	0.000112
3308	0.000108
3309	0.000116
3310	0.000105
3311	0.000111
3312	0.000112
3313	0.000116
3314	0.000113
3315	0.000110
3316	0.000121
3317	0.000107
3318	0.000114
3319	0.000116
3320	0.000152
3321	0.000136
3322	0.000106
3323	0.000107
3324	0.000140
3325	0.000114
3326	0.000111
3327	0.000123
3328	0.000111
3329	0.000111
3330	0.000145
3331	0.000118
3332	0.000131
3333	0.000108
3334	0.000108
3335	0.000131
3336	0.000105
3337	0.000112
3338	0.000111
3339	0.000136
3340	0.000110
3341	0.000116
3342	0.000132
3343	0.000109
3344	0.000137
3345	0.000131
3346	0.000117
3347	0.000137
3348	0.000139
3349	0.000109
3350	0.000135
3351	0.000138
3352	0.000109
3353	0.000129
3354	0.000107
3355	0.000126
3356	0.000112
3357	0.000110
3358	0.000109
3359	0.000111
3360	0.000131
3361	0.000109
3362	0.000136
3363	0.000156
3364	0.000125
3365	0.000121
3366	0.000127
3367	0.000109
3368	0.000107
3369	0.000118
3370	0.000106
3371	0.000110
3372	0.000107
3373	0.000110
3374	0.000109
3375	0.000105
3376	0.000110
3377	0.000116
3378	0.000127
3379	0.000113
3380	0.000111
3381	0.000125
3382	0.000112
3383	0.000109
3384	0.000124
3385	0.000121
3386	0.000125
3387	0.000143
3388	0.000109
3389	0.000106
3390	0.000114
3391	0.000125
3392	0.000112
3393	0.000110
3394	0.000115
3395	0.000118
3396	0.000132
3397	0.000146
3398	0.000107
3399	0.000119
3400	0.000117
3401	0.000109
3402	0.000111
3403	0.000122
3404	0.000110
3405	0.000108
3406	0.000130
3407	0.000104
3408	0.000105
3409	0.000109
3410	0.000110
3411	0.000126
3412	0.000119
3413	0.000106
3414	0.000111
3415	0.000114
3416	0.000124
3417	0.000138
3418	0.000108
3419	0.000127
3420	0.000111
3421	0.000111
3422	0.000118
3423	0.000111
3424	0.000106
3425	0.000109
3426	0.000146
3427	0.000108
3428	0.000107
3429	0.000106
3430	0.000111
3431	0.000111
3432	0.000106
3433	0.000128
3434	0.000141
3435	0.000122
3436	0.000107
3437	0.000410
3438	0.000227
3439	0.000137
3440	0.000225
3441	0.000128
3442	0.000226
3443	0.000186
3444	0.000122
3445	0.000130
3446	0.000142
3447	0.000125
3448	0.000296
3449	0.000286
3450	0.000189
3451	0.000108
3452	0.000179
3453	0.000108
3454	0.000153
3455	0.000212
3456	0.000294
3457	0.000130
3458	0.000172
3459	0.000153
3460	0.000197
3461	0.000142
3462	0.000190
3463	0.000180
3464	0.000205
3465	0.000149
3466	0.000186
3467	0.000116
3468	0.000188
3469	0.000191
3470	0.000158
3471	0.000213
3472	0.000157
3473	0.000146
3474	0.000165
3475	0.000235
3476	0.000144
3477	0.000122
3478	0.000144
3479	0.000142
3480	0.000222
3481	0.000139
3482	0.000148
3483	0.000137
3484	0.000171
3485	0.000187
3486	0.000189
3487	0.000125
3488	0.000274
3489	0.000115
3490	0.000150
3491	0.000201
3492	0.000132
3493	0.000162
3494	0.000114
3495	0.000286
3496	0.000150
3497	0.000207
3498	0.000166
3499	0.000156
3500	0.000149
3501	0.000281
3502	0.000122
3503	0.000143
3504	0.000122
3505	0.000153
3506	0.000218
3507	0.000131
3508	0.000149
3509	0.000166
3510	0.000168
3511	0.000159
3512	0.000142
3513	0.000124
3514	0.000259
3515	0.000133
3516	0.000137
3517	0.000152
3518	0.000237
3519	0.000148
3520	0.000131
3521	0.000203
3522	0.000137
3523	0.000137
3524	0.000144
3525	0.000191
3526	0.000162
3527	0.000200
3528	0.000231
3529	0.000199
3530	0.000120
3531	0.000131
3532	0.000138
3533	0.000140
3534	0.000164
3535	0.000149
3536	0.000140
3537	0.000110
3538	0.000148
3539	0.000121
3540	0.000185
3541	0.000132
3542	0.000218
3543	0.000134
3544	0.000113
3545	0.000310
3546	0.000147
3547	0.000135
3548	0.000121
3549	0.000142
3550	0.000149
3551	0.000120
3552	0.000124
3553	0.000160
3554	0.000162
3555	0.000157
3556	0.000136
3557	0.000211
3558	0.000195
3559	0.000186
3560	0.000110
3561	0.000150
3562	0.000136
3563	0.000145
3564	0.000146
3565	0.000115
3566	0.000126
3567	0.000136
3568	0.000181
3569	0.000172
3570	0.000106
3571	0.000146
3572	0.000128
3573	0.000173
3574	0.000167
3575	0.000109
3576	0.000231
3577	0.000258
3578	0.000196
3579	0.000141
3580	0.000126
3581	0.000126
3582	0.000114
3583	0.000118
3584	0.000205
3585	0.000123
3586	0.000233
3587	0.000140
3588	0.000116
3589	0.000107
3590	0.000156
3591	0.000155
3592	0.000119
3593	0.000204
3594	0.000128
3595	0.000133
3596	0.000298
3597	0.000109
3598	0.000120
3599	0.000161
3600	0.000113
3601	0.000153
3602	0.000149
3603	0.000138
3604	0.000267
3605	0.000210
3606	0.000120
3607	0.000118
3608	0.000139
3609	0.000191
3610	0.000136
3611	0.000235
3612	0.000132
3613	0.000131
3614	0.000126
3615	0.000137
